date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:10:30	10918/10918	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202017%2011:30:00%20GMT	https://www.google.de/intl/gl/policies/privacy/example/connect-with-people.html	/home/benjamin/websites/google/www.google.de/intl/gl/policies/privacy/example/connect-with-people.html	(from https://www.google.de/intl/de/policies/privacy/example/connect-with-people.html)
12:10:31	10803/10803	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202017%2011:30:00%20GMT	https://www.google.de/intl/hr/policies/privacy/example/connect-with-people.html	/home/benjamin/websites/google/www.google.de/intl/hr/policies/privacy/example/connect-with-people.html	(from https://www.google.de/intl/de/policies/privacy/example/connect-with-people.html)
12:10:31	10808/10808	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202017%2011:30:00%20GMT	https://www.google.de/intl/zu/policies/privacy/example/connect-with-people.html	/home/benjamin/websites/google/www.google.de/intl/zu/policies/privacy/example/connect-with-people.html	(from https://www.google.de/intl/de/policies/privacy/example/connect-with-people.html)
12:10:32	10844/10844	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202017%2011:30:00%20GMT	https://www.google.de/intl/is/policies/privacy/example/connect-with-people.html	/home/benjamin/websites/google/www.google.de/intl/is/policies/privacy/example/connect-with-people.html	(from https://www.google.de/intl/de/policies/privacy/example/connect-with-people.html)
12:10:32	10950/10950	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202017%2011:30:00%20GMT	https://www.google.de/intl/it/policies/privacy/example/connect-with-people.html	/home/benjamin/websites/google/www.google.de/intl/it/policies/privacy/example/connect-with-people.html	(from https://www.google.de/intl/de/policies/privacy/example/connect-with-people.html)
12:10:32	10781/10781	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202017%2011:30:00%20GMT	https://www.google.de/intl/sw/policies/privacy/example/connect-with-people.html	/home/benjamin/websites/google/www.google.de/intl/sw/policies/privacy/example/connect-with-people.html	(from https://www.google.de/intl/de/policies/privacy/example/connect-with-people.html)
12:10:33	10874/10874	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202017%2011:30:00%20GMT	https://www.google.de/intl/lv/policies/privacy/example/connect-with-people.html	/home/benjamin/websites/google/www.google.de/intl/lv/policies/privacy/example/connect-with-people.html	(from https://www.google.de/intl/de/policies/privacy/example/connect-with-people.html)
12:10:33	10900/10900	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202017%2011:30:00%20GMT	https://www.google.de/intl/lt/policies/privacy/example/connect-with-people.html	/home/benjamin/websites/google/www.google.de/intl/lt/policies/privacy/example/connect-with-people.html	(from https://www.google.de/intl/de/policies/privacy/example/connect-with-people.html)
12:10:34	11054/11054	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202017%2011:30:00%20GMT	https://www.google.de/intl/hu/policies/privacy/example/connect-with-people.html	/home/benjamin/websites/google/www.google.de/intl/hu/policies/privacy/example/connect-with-people.html	(from https://www.google.de/intl/de/policies/privacy/example/connect-with-people.html)
12:10:34	10812/10812	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202017%2011:30:00%20GMT	https://www.google.de/intl/nl/policies/privacy/example/connect-with-people.html	/home/benjamin/websites/google/www.google.de/intl/nl/policies/privacy/example/connect-with-people.html	(from https://www.google.de/intl/de/policies/privacy/example/connect-with-people.html)
12:10:35	10740/10740	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202017%2011:30:00%20GMT	https://www.google.de/intl/no/policies/privacy/example/connect-with-people.html	/home/benjamin/websites/google/www.google.de/intl/no/policies/privacy/example/connect-with-people.html	(from https://www.google.de/intl/de/policies/privacy/example/connect-with-people.html)
12:10:35	10962/10962	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202017%2011:30:00%20GMT	https://www.google.de/intl/pl/policies/privacy/example/connect-with-people.html	/home/benjamin/websites/google/www.google.de/intl/pl/policies/privacy/example/connect-with-people.html	(from https://www.google.de/intl/de/policies/privacy/example/connect-with-people.html)
12:10:35	10971/10971	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202017%2011:30:00%20GMT	https://www.google.de/intl/pt-BR/policies/privacy/example/connect-with-people.html	/home/benjamin/websites/google/www.google.de/intl/pt-BR/policies/privacy/example/connect-with-people.html	(from https://www.google.de/intl/de/policies/privacy/example/connect-with-people.html)
12:10:36	11018/11018	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202017%2011:30:00%20GMT	https://www.google.de/intl/pt-PT/policies/privacy/example/connect-with-people.html	/home/benjamin/websites/google/www.google.de/intl/pt-PT/policies/privacy/example/connect-with-people.html	(from https://www.google.de/intl/de/policies/privacy/example/connect-with-people.html)
12:10:36	11020/11020	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202017%2011:30:00%20GMT	https://www.google.de/intl/ro/policies/privacy/example/connect-with-people.html	/home/benjamin/websites/google/www.google.de/intl/ro/policies/privacy/example/connect-with-people.html	(from https://www.google.de/intl/de/policies/privacy/example/connect-with-people.html)
12:10:37	11052/11052	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202017%2011:30:00%20GMT	https://www.google.de/intl/sk/policies/privacy/example/connect-with-people.html	/home/benjamin/websites/google/www.google.de/intl/sk/policies/privacy/example/connect-with-people.html	(from https://www.google.de/intl/de/policies/privacy/example/connect-with-people.html)
12:10:37	10766/10766	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202017%2011:30:00%20GMT	https://www.google.de/intl/sl/policies/privacy/example/connect-with-people.html	/home/benjamin/websites/google/www.google.de/intl/sl/policies/privacy/example/connect-with-people.html	(from https://www.google.de/intl/de/policies/privacy/example/connect-with-people.html)
12:10:37	10779/10779	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202017%2011:30:00%20GMT	https://www.google.de/intl/fi/policies/privacy/example/connect-with-people.html	/home/benjamin/websites/google/www.google.de/intl/fi/policies/privacy/example/connect-with-people.html	(from https://www.google.de/intl/de/policies/privacy/example/connect-with-people.html)
12:10:38	10772/10772	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202017%2011:30:00%20GMT	https://www.google.de/intl/sv/policies/privacy/example/connect-with-people.html	/home/benjamin/websites/google/www.google.de/intl/sv/policies/privacy/example/connect-with-people.html	(from https://www.google.de/intl/de/policies/privacy/example/connect-with-people.html)
12:10:38	11348/11348	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202017%2011:30:00%20GMT	https://www.google.de/intl/vi/policies/privacy/example/connect-with-people.html	/home/benjamin/websites/google/www.google.de/intl/vi/policies/privacy/example/connect-with-people.html	(from https://www.google.de/intl/de/policies/privacy/example/connect-with-people.html)
12:10:39	10926/10926	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202017%2011:30:00%20GMT	https://www.google.de/intl/tr/policies/privacy/example/connect-with-people.html	/home/benjamin/websites/google/www.google.de/intl/tr/policies/privacy/example/connect-with-people.html	(from https://www.google.de/intl/de/policies/privacy/example/connect-with-people.html)
12:10:39	12265/12265	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202017%2011:30:00%20GMT	https://www.google.de/intl/el/policies/privacy/example/connect-with-people.html	/home/benjamin/websites/google/www.google.de/intl/el/policies/privacy/example/connect-with-people.html	(from https://www.google.de/intl/de/policies/privacy/example/connect-with-people.html)
12:10:39	12133/12133	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202017%2011:30:00%20GMT	https://www.google.de/intl/bg/policies/privacy/example/connect-with-people.html	/home/benjamin/websites/google/www.google.de/intl/bg/policies/privacy/example/connect-with-people.html	(from https://www.google.de/intl/de/policies/privacy/example/connect-with-people.html)
12:10:40	12217/12217	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202017%2011:30:00%20GMT	https://www.google.de/intl/ru/policies/privacy/example/connect-with-people.html	/home/benjamin/websites/google/www.google.de/intl/ru/policies/privacy/example/connect-with-people.html	(from https://www.google.de/intl/de/policies/privacy/example/connect-with-people.html)
12:10:40	11763/11763	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202017%2011:30:00%20GMT	https://www.google.de/intl/sr/policies/privacy/example/connect-with-people.html	/home/benjamin/websites/google/www.google.de/intl/sr/policies/privacy/example/connect-with-people.html	(from https://www.google.de/intl/de/policies/privacy/example/connect-with-people.html)
12:10:41	11965/11965	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202017%2011:30:00%20GMT	https://www.google.de/intl/uk/policies/privacy/example/connect-with-people.html	/home/benjamin/websites/google/www.google.de/intl/uk/policies/privacy/example/connect-with-people.html	(from https://www.google.de/intl/de/policies/privacy/example/connect-with-people.html)
12:10:41	11730/11730	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202017%2011:30:00%20GMT	https://www.google.de/intl/iw/policies/privacy/example/connect-with-people.html	/home/benjamin/websites/google/www.google.de/intl/iw/policies/privacy/example/connect-with-people.html	(from https://www.google.de/intl/de/policies/privacy/example/connect-with-people.html)
12:10:41	12220/12220	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202017%2011:30:00%20GMT	https://www.google.de/intl/ur/policies/privacy/example/connect-with-people.html	/home/benjamin/websites/google/www.google.de/intl/ur/policies/privacy/example/connect-with-people.html	(from https://www.google.de/intl/de/policies/privacy/example/connect-with-people.html)
12:10:42	11892/11892	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202017%2011:30:00%20GMT	https://www.google.de/intl/ar/policies/privacy/example/connect-with-people.html	/home/benjamin/websites/google/www.google.de/intl/ar/policies/privacy/example/connect-with-people.html	(from https://www.google.de/intl/de/policies/privacy/example/connect-with-people.html)
12:10:42	12161/12161	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202017%2011:30:00%20GMT	https://www.google.de/intl/fa/policies/privacy/example/connect-with-people.html	/home/benjamin/websites/google/www.google.de/intl/fa/policies/privacy/example/connect-with-people.html	(from https://www.google.de/intl/de/policies/privacy/example/connect-with-people.html)
12:10:43	11924/11924	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202017%2011:30:00%20GMT	https://www.google.de/intl/am/policies/privacy/example/connect-with-people.html	/home/benjamin/websites/google/www.google.de/intl/am/policies/privacy/example/connect-with-people.html	(from https://www.google.de/intl/de/policies/privacy/example/connect-with-people.html)
12:10:43	12674/12674	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202017%2011:30:00%20GMT	https://www.google.de/intl/mr/policies/privacy/example/connect-with-people.html	/home/benjamin/websites/google/www.google.de/intl/mr/policies/privacy/example/connect-with-people.html	(from https://www.google.de/intl/de/policies/privacy/example/connect-with-people.html)
12:10:43	12853/12853	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202017%2011:30:00%20GMT	https://www.google.de/intl/hi/policies/privacy/example/connect-with-people.html	/home/benjamin/websites/google/www.google.de/intl/hi/policies/privacy/example/connect-with-people.html	(from https://www.google.de/intl/de/policies/privacy/example/connect-with-people.html)
12:10:44	13115/13115	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202017%2011:30:00%20GMT	https://www.google.de/intl/bn/policies/privacy/example/connect-with-people.html	/home/benjamin/websites/google/www.google.de/intl/bn/policies/privacy/example/connect-with-people.html	(from https://www.google.de/intl/de/policies/privacy/example/connect-with-people.html)
12:10:44	12815/12815	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202017%2011:30:00%20GMT	https://www.google.de/intl/gu/policies/privacy/example/connect-with-people.html	/home/benjamin/websites/google/www.google.de/intl/gu/policies/privacy/example/connect-with-people.html	(from https://www.google.de/intl/de/policies/privacy/example/connect-with-people.html)
12:10:45	13727/13727	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202017%2011:30:00%20GMT	https://www.google.de/intl/ta/policies/privacy/example/connect-with-people.html	/home/benjamin/websites/google/www.google.de/intl/ta/policies/privacy/example/connect-with-people.html	(from https://www.google.de/intl/de/policies/privacy/example/connect-with-people.html)
12:10:45	13166/13166	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202017%2011:30:00%20GMT	https://www.google.de/intl/te/policies/privacy/example/connect-with-people.html	/home/benjamin/websites/google/www.google.de/intl/te/policies/privacy/example/connect-with-people.html	(from https://www.google.de/intl/de/policies/privacy/example/connect-with-people.html)
12:10:46	13225/13225	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202017%2011:30:00%20GMT	https://www.google.de/intl/kn/policies/privacy/example/connect-with-people.html	/home/benjamin/websites/google/www.google.de/intl/kn/policies/privacy/example/connect-with-people.html	(from https://www.google.de/intl/de/policies/privacy/example/connect-with-people.html)
12:10:46	13725/13725	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202017%2011:30:00%20GMT	https://www.google.de/intl/ml/policies/privacy/example/connect-with-people.html	/home/benjamin/websites/google/www.google.de/intl/ml/policies/privacy/example/connect-with-people.html	(from https://www.google.de/intl/de/policies/privacy/example/connect-with-people.html)
12:10:46	13016/13016	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202017%2011:30:00%20GMT	https://www.google.de/intl/th/policies/privacy/example/connect-with-people.html	/home/benjamin/websites/google/www.google.de/intl/th/policies/privacy/example/connect-with-people.html	(from https://www.google.de/intl/de/policies/privacy/example/connect-with-people.html)
